"family","list","pathway","set_size","overlap","expected","p_hyper","q_bh"
"C5:GO:BP","combined","GOBP_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE",39,6,4.4066,0.27462531990253,0.995141648113397
"C5:GO:BP","combined","GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY",161,21,18.1912,0.274684932611258,0.995141648113397
"C5:GO:BP","combined","GOBP_REGULATION_OF_PROTEIN_POLYMERIZATION",186,24,21.0159,0.274851103537543,0.995141648113397
"C5:GO:BP","combined","GOBP_EXOCYTIC_PROCESS",87,12,9.83,0.275453710707381,0.995454084805681
"C5:GO:BP","combined","GOBP_SMOOTH_MUSCLE_CONTRACTION",87,12,9.83,0.275453710707381,0.995454084805681
"C5:GO:BP","combined","GOBP_LYSOSOMAL_TRANSPORT",128,17,14.4626,0.275908694448049,0.995486593544918
"C5:GO:BP","combined","GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY",228,29,25.7615,0.276049453140133,0.995486593544918
"C5:GO:BP","combined","GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR",47,7,5.3105,0.277528031136096,0.995486593544918
"C5:GO:BP","combined","GOBP_LYMPHOCYTE_COSTIMULATION",47,7,5.3105,0.277528031136096,0.995486593544918
"C5:GO:BP","combined","GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION",47,7,5.3105,0.277528031136096,0.995486593544918
"C5:GO:BP","combined","GOBP_POSITIVE_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE",47,7,5.3105,0.277528031136096,0.995486593544918
"C5:GO:BP","combined","GOBP_REGULATION_OF_AUTOPHAGOSOME_ASSEMBLY",47,7,5.3105,0.277528031136096,0.995486593544918
"C5:GO:BP","combined","GOBP_SCHWANN_CELL_DIFFERENTIATION",47,7,5.3105,0.277528031136096,0.995486593544918
"C5:GO:BP","combined","GOBP_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION",71,10,8.0222,0.278147003722831,0.99677959698442
"C5:GO:BP","combined","GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION",55,8,6.2144,0.278715094839483,0.997268221528589
"C5:GO:BP","combined","GOBP_PROTEIN_LOCALIZATION_TO_CHROMATIN",63,9,7.1183,0.278800607574642,0.997268221528589
"C5:GO:BP","combined","GOBP_NEGATIVE_REGULATION_OF_SECRETION",137,18,15.4795,0.283800343778567,1
"C5:GO:BP","combined","GOBP_OXIDATIVE_PHOSPHORYLATION",137,18,15.4795,0.283800343778567,1
"C5:GO:BP","combined","GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY",104,14,11.7508,0.283895673735861,1
"C5:GO:BP","combined","GOBP_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS",24,4,2.7117,0.284198528840583,1
"C5:GO:BP","combined","GOBP_B_CELL_APOPTOTIC_PROCESS",24,4,2.7117,0.284198528840583,1
"C5:GO:BP","combined","GOBP_BARBED_END_ACTIN_FILAMENT_CAPPING",24,4,2.7117,0.284198528840583,1
"C5:GO:BP","combined","GOBP_ENTEROENDOCRINE_CELL_DIFFERENTIATION",24,4,2.7117,0.284198528840583,1
"C5:GO:BP","combined","GOBP_GLOMERULAR_EPITHELIUM_DEVELOPMENT",24,4,2.7117,0.284198528840583,1
"C5:GO:BP","combined","GOBP_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE",24,4,2.7117,0.284198528840583,1
"C5:GO:BP","combined","GOBP_NUCLEOTIDE_SALVAGE",24,4,2.7117,0.284198528840583,1
"C5:GO:BP","combined","GOBP_OLEFINIC_COMPOUND_BIOSYNTHETIC_PROCESS",24,4,2.7117,0.284198528840583,1
"C5:GO:BP","combined","GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE",24,4,2.7117,0.284198528840583,1
"C5:GO:BP","combined","GOBP_PROTEIN_K48_LINKED_DEUBIQUITINATION",24,4,2.7117,0.284198528840583,1
"C5:GO:BP","combined","GOBP_PROTEIN_NEDDYLATION",24,4,2.7117,0.284198528840583,1
"C5:GO:BP","combined","GOBP_PYRIMIDINE_RIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS",24,4,2.7117,0.284198528840583,1
"C5:GO:BP","combined","GOBP_T_CELL_DIFFERENTIATION",322,40,36.3824,0.284449496682449,1
"C5:GO:BP","combined","GOBP_NEUTROPHIL_MIGRATION",96,13,10.8469,0.286434248016755,1
"C5:GO:BP","combined","GOBP_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION",96,13,10.8469,0.286434248016755,1
